REQUEST_ID,USER_ID,REQUEST_TYPE,CREATED_DATE,COMPLETED_DATE,STATUS,PRIORITY
476,2768,Technical Bug,5/5/2024,,Open,Low
477,2060,Account Update,5/25/2024,6/1/2024,Closed,Medium
478,3327,Payment Issue,2/10/2024,2/17/2024,Closed,High
479,4420,Login Issue,4/8/2024,4/10/2024,Closed,Medium
480,3544,Login Issue,4/16/2024,,In Progress,Low
481,1301,Refund Request,1/24/2024,,In Progress,Low
482,1180,Refund Request,2/16/2024,2/24/2024,Closed,High
483,1606,Account Update,1/28/2024,2/7/2024,Closed,Low
484,4170,Login Issue,2/5/2024,2/8/2024,Closed,Low
485,1699,Login Issue,1/21/2024,1/27/2024,Closed,Medium
486,1992,Login Issue,3/9/2024,,Open,Medium
487,2139,Login Issue,6/2/2024,6/11/2024,Closed,Medium
488,1190,Technical Bug,2/13/2024,,Open,Medium
489,3300,Payment Issue,6/9/2024,,In Progress,High
490,1980,Payment Issue,6/2/2024,6/7/2024,Closed,High
491,3975,Account Update,4/30/2024,,Open,Medium
492,3006,Technical Bug,5/29/2024,,Open,Low
493,2184,Login Issue,5/27/2024,,In Progress,Medium
494,4327,Login Issue,1/2/2024,1/12/2024,Closed,Medium
495,4394,Refund Request,2/10/2024,2/15/2024,Closed,Medium
496,1127,Refund Request,2/23/2024,2/24/2024,Closed,Low
497,3065,Account Update,5/25/2024,,In Progress,Medium
498,2816,Login Issue,5/12/2024,5/16/2024,Closed,High
499,2758,Account Update,2/15/2024,,Open,Medium
500,3613,Technical Bug,3/15/2024,,Open,Medium
501,1569,Payment Issue,5/28/2024,6/2/2024,Closed,Medium
502,2346,Login Issue,5/29/2024,,In Progress,Low
503,2895,Technical Bug,1/3/2024,,Open,Medium
504,3733,Login Issue,1/9/2024,1/17/2024,Closed,Low
505,4863,Refund Request,1/2/2024,1/8/2024,Closed,Medium
506,1625,Account Update,1/28/2024,,In Progress,Medium
507,4359,Refund Request,2/3/2024,2/7/2024,Closed,Medium
508,3901,Payment Issue,2/28/2024,3/8/2024,Closed,Low
509,2686,Refund Request,1/10/2024,,Open,Low
510,4009,Login Issue,3/23/2024,,Open,Medium
511,4710,Refund Request,4/2/2024,4/11/2024,Closed,Low
512,1154,Login Issue,1/2/2024,1/10/2024,Closed,Low
513,3537,Payment Issue,2/17/2024,2/22/2024,Closed,Medium
514,2409,Refund Request,5/13/2024,,In Progress,Medium
515,1784,Account Update,2/13/2024,2/22/2024,Closed,High
516,4175,Account Update,2/5/2024,2/6/2024,Closed,High
517,4464,Account Update,5/15/2024,,Open,Low
518,4882,Refund Request,3/23/2024,,Open,Low
519,1245,Refund Request,1/10/2024,1/15/2024,Closed,Medium
520,4247,Refund Request,6/9/2024,6/19/2024,Closed,High
521,4110,Login Issue,4/11/2024,4/14/2024,Closed,Low
522,2500,Payment Issue,4/2/2024,,In Progress,Medium
523,2705,Account Update,1/19/2024,1/22/2024,Closed,Medium
524,3806,Login Issue,1/18/2024,1/20/2024,Closed,Medium
525,1537,Account Update,4/24/2024,,In Progress,Low
526,2890,Login Issue,6/27/2024,7/5/2024,Closed,High
527,2841,Refund Request,1/23/2024,,Open,Medium
528,1920,Account Update,5/8/2024,,Open,Low
529,3455,Refund Request,2/28/2024,3/5/2024,Closed,Low
530,1524,Account Update,4/16/2024,,In Progress,Low
531,3875,Technical Bug,5/10/2024,,Open,Medium
532,2529,Login Issue,1/10/2024,1/11/2024,Closed,Medium
533,3950,Technical Bug,5/2/2024,5/6/2024,Closed,Low
534,4896,Login Issue,2/18/2024,,In Progress,Medium
535,1035,Payment Issue,2/25/2024,3/1/2024,Closed,Medium
536,1684,Account Update,3/30/2024,,In Progress,Low
537,1019,Payment Issue,5/23/2024,5/31/2024,Closed,Medium
538,3368,Payment Issue,2/8/2024,,Open,Low
539,4847,Login Issue,4/18/2024,,Open,Low
540,3559,Technical Bug,4/5/2024,4/12/2024,Closed,Medium
541,1399,Refund Request,2/13/2024,2/18/2024,Closed,Low
542,3701,Login Issue,1/8/2024,,In Progress,Medium
543,1971,Refund Request,5/15/2024,,Open,High
544,2906,Payment Issue,2/14/2024,2/17/2024,Closed,Low
545,3518,Refund Request,5/18/2024,,Open,Low
546,2166,Technical Bug,4/6/2024,4/12/2024,Closed,Medium
547,2115,Login Issue,6/1/2024,,In Progress,Low
548,4425,Technical Bug,1/17/2024,,Open,Low
549,1833,Technical Bug,3/23/2024,4/2/2024,Closed,Medium
550,2823,Login Issue,3/19/2024,,Open,High
551,3774,Technical Bug,2/25/2024,3/2/2024,Closed,Low
552,2982,Account Update,2/13/2024,,Open,High
553,1853,Account Update,2/22/2024,2/29/2024,Closed,Medium
554,1050,Account Update,6/11/2024,6/20/2024,Closed,Medium
555,4736,Refund Request,2/8/2024,2/13/2024,Closed,Medium
556,4769,Technical Bug,5/9/2024,,Open,Low
557,1574,Login Issue,4/7/2024,4/17/2024,Closed,Low
558,4261,Login Issue,1/25/2024,2/1/2024,Closed,Low
559,2148,Refund Request,6/14/2024,6/21/2024,Closed,Low
560,3197,Login Issue,3/20/2024,,Open,High
561,3361,Account Update,2/1/2024,,In Progress,Medium
562,3617,Technical Bug,3/19/2024,3/28/2024,Closed,Medium
563,4413,Login Issue,3/18/2024,,Open,Medium
564,3352,Login Issue,6/17/2024,,Open,High
565,2715,Payment Issue,3/19/2024,,In Progress,High
566,1681,Payment Issue,3/11/2024,,Open,Medium
567,1837,Payment Issue,1/7/2024,,In Progress,Low
568,4854,Technical Bug,1/18/2024,1/27/2024,Closed,Low
569,2077,Account Update,1/17/2024,1/21/2024,Closed,Low
570,4050,Account Update,4/26/2024,5/6/2024,Closed,Low
571,3491,Account Update,4/13/2024,,Open,Low
572,3660,Technical Bug,3/17/2024,3/26/2024,Closed,High
573,4040,Technical Bug,2/28/2024,3/5/2024,Closed,High
574,3311,Payment Issue,1/11/2024,,In Progress,Medium
575,4124,Login Issue,5/4/2024,5/9/2024,Closed,Medium
576,2595,Refund Request,2/20/2024,2/21/2024,Closed,Medium
577,4051,Refund Request,1/7/2024,,Open,Low
578,4691,Login Issue,6/3/2024,6/12/2024,Closed,High
579,1004,Payment Issue,2/6/2024,,Open,Low
580,2126,Login Issue,1/5/2024,,Open,Medium
581,2219,Login Issue,3/2/2024,,Open,Low
582,1773,Refund Request,3/14/2024,3/24/2024,Closed,High
583,1876,Payment Issue,3/30/2024,4/6/2024,Closed,Medium
584,1991,Technical Bug,3/19/2024,3/27/2024,Closed,Medium
585,3931,Refund Request,2/24/2024,3/5/2024,Closed,Low
586,4421,Technical Bug,5/23/2024,,In Progress,Medium
587,1046,Payment Issue,4/1/2024,4/4/2024,Closed,Medium
588,3914,Login Issue,3/14/2024,3/19/2024,Closed,Low
589,3870,Account Update,2/25/2024,2/26/2024,Closed,High
590,3983,Account Update,6/27/2024,,In Progress,High
591,4891,Payment Issue,6/22/2024,6/30/2024,Closed,Medium
592,3703,Account Update,3/1/2024,3/4/2024,Closed,Low
593,1268,Technical Bug,4/13/2024,,Open,High
594,1369,Account Update,4/26/2024,,In Progress,Low
595,1635,Payment Issue,3/18/2024,,Open,Low
596,2129,Payment Issue,2/2/2024,,Open,Low
597,2693,Technical Bug,2/24/2024,2/26/2024,Closed,Low
598,2682,Account Update,1/18/2024,,In Progress,Medium
599,1656,Account Update,5/19/2024,5/21/2024,Closed,Low
600,1119,Login Issue,3/14/2024,3/19/2024,Closed,Medium
601,1830,Refund Request,1/21/2024,,In Progress,Medium
602,2810,Payment Issue,4/6/2024,4/13/2024,Closed,Medium
603,4675,Login Issue,6/2/2024,6/8/2024,Closed,Low
604,2081,Payment Issue,5/28/2024,6/2/2024,Closed,High
605,2974,Login Issue,5/29/2024,,In Progress,Medium
606,2369,Refund Request,2/15/2024,2/22/2024,Closed,Low
607,1740,Login Issue,2/10/2024,,In Progress,Medium
608,4545,Payment Issue,1/5/2024,,Open,Low
609,1116,Account Update,2/13/2024,2/14/2024,Closed,Low
610,2853,Payment Issue,5/23/2024,,Open,High
611,3838,Technical Bug,6/11/2024,6/12/2024,Closed,Low
612,2150,Technical Bug,1/5/2024,,In Progress,Medium
613,4464,Technical Bug,3/2/2024,3/9/2024,Closed,Low
614,2931,Technical Bug,3/30/2024,,Open,High
615,2012,Refund Request,1/26/2024,,Open,Low
616,2664,Account Update,3/1/2024,3/4/2024,Closed,Low
617,2081,Account Update,6/27/2024,,Open,Medium
618,1633,Payment Issue,3/9/2024,3/14/2024,Closed,Medium
619,1512,Login Issue,2/19/2024,,In Progress,Medium
620,4822,Payment Issue,5/4/2024,5/7/2024,Closed,Medium
621,3849,Payment Issue,2/5/2024,2/11/2024,Closed,Low
622,2119,Payment Issue,5/31/2024,6/8/2024,Closed,Medium
623,4709,Payment Issue,1/30/2024,1/31/2024,Closed,Medium
624,2141,Account Update,3/9/2024,,Open,Medium
625,1559,Login Issue,6/24/2024,,In Progress,Low
626,4672,Payment Issue,1/22/2024,1/29/2024,Closed,Medium
627,1487,Account Update,2/2/2024,,Open,High
628,4308,Payment Issue,3/9/2024,,Open,Medium
629,4956,Technical Bug,4/5/2024,,Open,Low
630,1896,Payment Issue,2/19/2024,2/22/2024,Closed,Medium
631,4343,Payment Issue,1/23/2024,1/30/2024,Closed,Medium
632,2212,Refund Request,5/17/2024,5/18/2024,Closed,Low
633,1703,Technical Bug,6/12/2024,6/14/2024,Closed,Medium
634,2470,Login Issue,4/23/2024,,In Progress,Medium
635,1580,Payment Issue,1/17/2024,,In Progress,Low
636,3837,Login Issue,3/31/2024,4/9/2024,Closed,Low
637,3908,Technical Bug,5/15/2024,5/17/2024,Closed,Low
638,3294,Payment Issue,6/20/2024,,In Progress,Low
639,4147,Refund Request,5/1/2024,5/10/2024,Closed,Low
640,1153,Account Update,5/13/2024,5/16/2024,Closed,Low
641,2679,Refund Request,3/11/2024,,Open,Low
642,4506,Refund Request,3/30/2024,4/3/2024,Closed,High
643,1996,Account Update,6/13/2024,,Open,Medium
644,4157,Account Update,2/23/2024,,Open,Medium
645,3744,Account Update,1/23/2024,,In Progress,High
646,4356,Payment Issue,2/20/2024,2/23/2024,Closed,Low
647,2243,Login Issue,2/27/2024,,In Progress,Medium
648,2092,Login Issue,5/26/2024,5/30/2024,Closed,Low
649,4118,Account Update,6/3/2024,,In Progress,High
650,2008,Refund Request,1/25/2024,1/31/2024,Closed,Low
651,3141,Technical Bug,5/28/2024,6/5/2024,Closed,Low
652,2773,Account Update,5/2/2024,5/10/2024,Closed,Low
653,1957,Refund Request,1/25/2024,,Open,High
654,4059,Refund Request,5/4/2024,5/6/2024,Closed,Low
655,1452,Payment Issue,6/27/2024,6/29/2024,Closed,Low
656,2227,Payment Issue,3/11/2024,,Open,Low
657,3959,Login Issue,2/4/2024,2/7/2024,Closed,High
658,3265,Login Issue,3/10/2024,,Open,Medium
659,3521,Technical Bug,4/13/2024,,Open,Medium
660,3479,Technical Bug,6/26/2024,7/5/2024,Closed,Medium
661,3388,Technical Bug,5/22/2024,,In Progress,Medium
662,1550,Technical Bug,5/31/2024,6/7/2024,Closed,Low
663,2635,Refund Request,2/18/2024,2/27/2024,Closed,Low
664,2312,Refund Request,3/8/2024,,In Progress,High
665,4325,Login Issue,1/7/2024,1/11/2024,Closed,Medium
666,2757,Payment Issue,4/3/2024,4/11/2024,Closed,High
667,1356,Payment Issue,5/7/2024,,Open,Medium
668,3070,Account Update,3/21/2024,3/31/2024,Closed,Medium
669,2785,Refund Request,2/7/2024,2/8/2024,Closed,Medium
670,3569,Technical Bug,4/3/2024,4/7/2024,Closed,Medium
671,2781,Technical Bug,2/14/2024,,In Progress,Low
672,4908,Account Update,4/12/2024,4/19/2024,Closed,Low
673,4171,Payment Issue,5/16/2024,,Open,Medium
674,3849,Technical Bug,2/24/2024,,In Progress,Low
675,4251,Payment Issue,2/21/2024,2/28/2024,Closed,Low
676,4294,Account Update,4/20/2024,,In Progress,High
677,4977,Payment Issue,2/18/2024,2/20/2024,Closed,High
678,3809,Payment Issue,3/10/2024,,Open,Medium
679,4730,Payment Issue,4/20/2024,4/30/2024,Closed,Medium
680,3489,Technical Bug,5/10/2024,5/12/2024,Closed,Low
681,2631,Login Issue,3/8/2024,,Open,Medium
682,3816,Refund Request,4/10/2024,4/13/2024,Closed,Medium
683,2015,Payment Issue,2/7/2024,2/13/2024,Closed,Medium
684,2348,Payment Issue,2/18/2024,2/20/2024,Closed,High
685,1515,Payment Issue,4/1/2024,,Open,Low
686,4087,Login Issue,1/8/2024,1/16/2024,Closed,Low
687,3839,Account Update,4/25/2024,,Open,Medium
688,1335,Technical Bug,4/4/2024,4/7/2024,Closed,Medium
689,2782,Login Issue,6/21/2024,,Open,Low
690,3305,Payment Issue,1/29/2024,,Open,High
691,1496,Login Issue,3/19/2024,3/20/2024,Closed,High
692,1895,Login Issue,6/25/2024,,Open,High
693,3207,Login Issue,1/24/2024,1/29/2024,Closed,High
694,4546,Account Update,5/28/2024,,In Progress,High
695,1851,Refund Request,4/22/2024,5/1/2024,Closed,High
696,2687,Technical Bug,1/23/2024,1/31/2024,Closed,Medium
697,2931,Account Update,4/4/2024,,In Progress,Low
698,3737,Account Update,6/4/2024,,In Progress,Low
699,4746,Refund Request,6/8/2024,,In Progress,Low
700,3427,Account Update,5/29/2024,,Open,Medium
701,2568,Login Issue,3/7/2024,3/12/2024,Closed,High
702,1956,Login Issue,4/27/2024,,In Progress,Medium
703,3738,Payment Issue,3/13/2024,,In Progress,Low
704,4498,Account Update,1/6/2024,1/12/2024,Closed,Low
705,2636,Payment Issue,3/5/2024,,Open,Low
706,2291,Technical Bug,1/22/2024,,In Progress,Low
707,4906,Login Issue,6/27/2024,7/3/2024,Closed,Low
708,4648,Technical Bug,4/18/2024,4/23/2024,Closed,Low
709,2440,Refund Request,4/25/2024,5/2/2024,Closed,Low
710,2191,Login Issue,2/24/2024,2/29/2024,Closed,Medium
711,4913,Technical Bug,6/18/2024,,Open,Low
712,2066,Refund Request,6/28/2024,7/1/2024,Closed,Medium
713,4627,Technical Bug,1/19/2024,,In Progress,Medium
714,1284,Refund Request,4/17/2024,4/27/2024,Closed,Low
715,3444,Refund Request,5/8/2024,5/12/2024,Closed,Medium
716,1011,Login Issue,6/17/2024,,In Progress,Low
717,2630,Payment Issue,2/17/2024,2/19/2024,Closed,Low
718,4373,Refund Request,6/8/2024,6/13/2024,Closed,High
719,4969,Refund Request,6/26/2024,6/27/2024,Closed,Medium
720,4324,Login Issue,5/21/2024,,Open,Medium
721,3546,Payment Issue,1/17/2024,,Open,High
722,1753,Account Update,4/5/2024,4/15/2024,Closed,High
723,3082,Account Update,1/30/2024,,In Progress,Low
724,3774,Payment Issue,4/30/2024,5/2/2024,Closed,High
725,3896,Technical Bug,4/20/2024,,Open,High
726,1089,Login Issue,6/27/2024,6/28/2024,Closed,Low
727,1775,Payment Issue,4/7/2024,,Open,Medium
728,3652,Account Update,5/31/2024,6/8/2024,Closed,Low
729,4993,Refund Request,4/29/2024,,Open,Medium
730,4017,Account Update,5/21/2024,,In Progress,Medium
731,2625,Refund Request,2/3/2024,,Open,Low
732,4069,Login Issue,4/20/2024,,Open,High
733,1417,Refund Request,3/26/2024,3/28/2024,Closed,High
734,1114,Payment Issue,6/9/2024,,Open,High
735,1616,Refund Request,4/17/2024,4/26/2024,Closed,Low
736,4974,Technical Bug,4/27/2024,,In Progress,Low
737,4267,Payment Issue,4/20/2024,,Open,High
738,1825,Login Issue,2/27/2024,3/5/2024,Closed,Low
739,4572,Payment Issue,1/18/2024,,In Progress,Medium
740,2649,Technical Bug,4/20/2024,4/30/2024,Closed,High
741,2516,Login Issue,4/12/2024,,In Progress,Low
742,4146,Account Update,5/19/2024,,Open,Low
743,1412,Technical Bug,5/9/2024,,Open,Medium
744,4447,Login Issue,1/28/2024,,Open,Low
745,4491,Refund Request,4/29/2024,5/9/2024,Closed,Medium
746,1728,Payment Issue,5/2/2024,5/10/2024,Closed,Low
747,4348,Login Issue,2/11/2024,,Open,Low
748,4068,Payment Issue,1/3/2024,1/11/2024,Closed,High
749,3808,Refund Request,6/24/2024,,Open,Medium
750,1675,Login Issue,3/27/2024,,In Progress,Medium
751,4465,Account Update,5/20/2024,,Open,Low
752,2892,Technical Bug,2/26/2024,,Open,Medium
753,3504,Login Issue,5/10/2024,5/19/2024,Closed,High
754,3967,Refund Request,4/23/2024,,Open,Medium
755,3239,Login Issue,2/7/2024,2/12/2024,Closed,Medium
756,3786,Payment Issue,2/28/2024,3/3/2024,Closed,Low
757,4760,Login Issue,1/28/2024,,In Progress,Medium
758,2122,Account Update,1/26/2024,1/28/2024,Closed,High
759,2571,Login Issue,3/24/2024,4/2/2024,Closed,High
760,1977,Technical Bug,3/31/2024,,In Progress,Medium
761,2008,Login Issue,3/5/2024,,In Progress,High
762,3143,Payment Issue,3/14/2024,3/20/2024,Closed,Low
763,2687,Login Issue,3/1/2024,3/11/2024,Closed,Medium
764,3710,Account Update,1/1/2024,1/2/2024,Closed,Low
765,4261,Refund Request,6/8/2024,6/11/2024,Closed,Medium
766,4807,Login Issue,2/1/2024,,In Progress,Low
767,1036,Login Issue,6/3/2024,6/7/2024,Closed,High
768,4851,Technical Bug,5/20/2024,,Open,Medium
769,4440,Account Update,1/17/2024,,Open,Low
770,4766,Refund Request,6/4/2024,,Open,Medium
771,2548,Payment Issue,3/29/2024,,Open,Medium
772,3326,Login Issue,2/21/2024,,Open,Low
773,3264,Refund Request,4/23/2024,5/2/2024,Closed,Low
774,3914,Payment Issue,6/12/2024,,Open,Low
775,1872,Account Update,2/16/2024,2/20/2024,Closed,Low
776,2821,Account Update,6/8/2024,,Open,Medium
777,2296,Refund Request,2/1/2024,,Open,Medium
778,4952,Payment Issue,4/4/2024,4/7/2024,Closed,Medium
779,3109,Account Update,5/2/2024,,In Progress,Medium
780,1595,Refund Request,4/16/2024,4/21/2024,Closed,High
781,2903,Account Update,5/7/2024,5/14/2024,Closed,Medium
782,1728,Account Update,3/20/2024,3/28/2024,Closed,Medium
783,2365,Account Update,3/29/2024,,Open,Low
784,1396,Technical Bug,2/9/2024,2/13/2024,Closed,Low
785,1698,Payment Issue,1/28/2024,,Open,Low
786,4090,Refund Request,3/21/2024,3/25/2024,Closed,Medium
787,3224,Refund Request,1/31/2024,2/7/2024,Closed,Low
788,2635,Payment Issue,4/28/2024,4/30/2024,Closed,Low
789,1395,Payment Issue,3/27/2024,,Open,High
790,3492,Payment Issue,1/31/2024,2/8/2024,Closed,Medium
791,4304,Payment Issue,6/2/2024,,Open,High
792,4986,Login Issue,1/4/2024,,Open,High
793,1075,Refund Request,4/16/2024,4/21/2024,Closed,Low
794,1264,Login Issue,4/16/2024,4/21/2024,Closed,High
795,3502,Account Update,4/16/2024,,Open,Low
796,2819,Account Update,4/26/2024,4/28/2024,Closed,High
797,1717,Refund Request,3/19/2024,,In Progress,Medium
798,3782,Account Update,1/23/2024,,Open,Medium
799,4455,Payment Issue,4/14/2024,4/18/2024,Closed,Medium
800,4635,Login Issue,6/19/2024,,Open,Medium
801,1850,Payment Issue,6/2/2024,6/4/2024,Closed,Medium
802,4577,Account Update,4/25/2024,,Open,High
803,2390,Login Issue,2/24/2024,,In Progress,High
804,1143,Payment Issue,6/23/2024,6/29/2024,Closed,Medium
805,1884,Refund Request,5/23/2024,5/24/2024,Closed,Medium
806,4140,Payment Issue,2/27/2024,,Open,Low
807,4170,Account Update,4/16/2024,,In Progress,High
808,1395,Login Issue,1/1/2024,,In Progress,Medium
809,4096,Refund Request,5/6/2024,5/13/2024,Closed,High
810,3995,Login Issue,6/21/2024,,In Progress,Medium
811,3938,Refund Request,4/3/2024,,Open,Low
812,2492,Login Issue,5/13/2024,5/16/2024,Closed,Low
813,4555,Account Update,2/21/2024,2/29/2024,Closed,Low
814,4636,Refund Request,1/19/2024,1/27/2024,Closed,Medium
815,4222,Technical Bug,4/11/2024,,In Progress,Low
816,2167,Login Issue,6/19/2024,,Open,Medium
817,3616,Login Issue,1/19/2024,,Open,Low
818,2062,Payment Issue,2/8/2024,,Open,Low
819,3156,Refund Request,4/17/2024,,In Progress,Low
820,4764,Technical Bug,6/8/2024,,In Progress,Low
821,2065,Account Update,3/5/2024,3/7/2024,Closed,Low
822,2209,Payment Issue,2/16/2024,2/21/2024,Closed,Medium
823,3982,Technical Bug,5/20/2024,5/25/2024,Closed,Low
824,3445,Refund Request,3/14/2024,3/19/2024,Closed,Low
825,4294,Technical Bug,6/12/2024,,Open,High
826,1633,Login Issue,6/3/2024,6/10/2024,Closed,Low
827,2156,Login Issue,3/12/2024,3/16/2024,Closed,High
828,4234,Payment Issue,5/31/2024,6/6/2024,Closed,High
829,2238,Refund Request,5/27/2024,,Open,Medium
830,1732,Refund Request,3/26/2024,4/4/2024,Closed,Medium
831,1234,Technical Bug,1/9/2024,,In Progress,Low
832,4914,Payment Issue,4/29/2024,4/30/2024,Closed,Medium
833,3705,Refund Request,6/15/2024,6/22/2024,Closed,Medium
834,1750,Login Issue,4/23/2024,5/3/2024,Closed,Low
835,3635,Technical Bug,1/1/2024,1/10/2024,Closed,Low
836,4080,Account Update,1/11/2024,1/17/2024,Closed,High
837,4145,Login Issue,4/14/2024,4/24/2024,Closed,Low
838,1953,Payment Issue,1/1/2024,1/4/2024,Closed,Medium
839,3539,Refund Request,3/21/2024,3/30/2024,Closed,Medium
840,3960,Login Issue,5/2/2024,5/6/2024,Closed,Low
841,4324,Account Update,6/20/2024,6/28/2024,Closed,Low
842,4301,Account Update,2/20/2024,2/21/2024,Closed,Low
843,2542,Payment Issue,1/17/2024,1/25/2024,Closed,Medium
844,2197,Login Issue,4/12/2024,,In Progress,Low
845,2676,Technical Bug,4/16/2024,4/25/2024,Closed,Medium
846,2191,Login Issue,4/29/2024,,In Progress,Medium
847,3217,Account Update,4/21/2024,4/27/2024,Closed,High
848,2416,Payment Issue,1/23/2024,,Open,Low
849,3993,Payment Issue,6/17/2024,,In Progress,Medium
850,3842,Technical Bug,5/5/2024,5/11/2024,Closed,Low
851,3681,Payment Issue,2/28/2024,,In Progress,Low
852,2217,Payment Issue,4/15/2024,4/25/2024,Closed,Low
853,2540,Payment Issue,4/3/2024,,Open,Medium
854,3076,Payment Issue,1/25/2024,2/1/2024,Closed,High
855,4236,Payment Issue,5/24/2024,5/30/2024,Closed,Low
856,2445,Account Update,4/19/2024,,In Progress,Medium
857,3386,Login Issue,1/19/2024,1/22/2024,Closed,Low
858,4719,Refund Request,3/22/2024,3/31/2024,Closed,Medium
859,2519,Payment Issue,2/15/2024,2/24/2024,Closed,Low
860,2388,Refund Request,2/4/2024,2/11/2024,Closed,Medium
861,2856,Refund Request,1/23/2024,,Open,Medium
862,2365,Account Update,4/18/2024,,Open,Medium
863,1499,Payment Issue,2/13/2024,2/14/2024,Closed,Low
864,2680,Refund Request,1/9/2024,,Open,Medium
865,1510,Payment Issue,6/8/2024,,Open,Medium
866,4398,Technical Bug,3/30/2024,,Open,Low
867,1216,Technical Bug,4/2/2024,,In Progress,Low
868,2324,Technical Bug,2/11/2024,,Open,High
869,2155,Refund Request,5/26/2024,,Open,High
